# Glaciological.Mass.Balance,,,,,,,,,,,,,,,,,,
# ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.).,,,,,,,,,,,,,,,,,,
# INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS.,,,,,,,,,,,,,,,,,,
"# When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns.",,,,,,,,,,,,,,,,,,
"# WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01",,,,,,,,,,,,,,,,,,
# Note that this file contains only a minimal set of data fields.,,,,,,,,,,,,,,,,,,
# Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf).,,,,,,,,,,,,,,,,,,
# Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch).,,,,,,,,,,,,,,,,,,
PU,NAME,WGMS_ID,LATITUDE,LONGITUDE,GEOREG1,GEOREG2,REFERENCE_YEAR,SURVEY_YEAR,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,ELA,AAR,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS,GLACIER_REGION_CODE
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1965,1966,150,-303,-153,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1966,1967,140,-10,130,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1967,1968,NA,NA,25,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1968,1969,150,-125,25,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1969,1970,160,-434,-274,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1970,1971,180,-674,-491,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1971,1972,NA,NA,-390,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1972,1973,NA,NA,-390,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1973,1974,260,-518,-258,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1974,1975,160,-233,-73,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1975,1976,NA,NA,-73,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1976,1977,NA,NA,-73,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1977,1978,NA,NA,-73,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1978,1979,NA,NA,-73,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1979,1980,NA,NA,-73,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1980,1981,180,-371,-188,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1981,1982,180,-494,-319,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1982,1983,160,-243,-74,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1983,1984,150,-112,38,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1984,1985,150,-260,-110,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1985,1986,240,-32,208,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1986,1987,240,-224,16,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1987,1988,200,-829,-629,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1988,1989,180,-522,-342,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1989,1990,190,-452,-262,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1990,1991,250,-51,199,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1991,1992,170,-490,-320,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1992,1993,130,-882,-752,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1993,1994,140,-250,-110,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1994,1995,120,-590,-470,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1995,1996,200,-410,-210,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1996,1997,270,-260,10,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1997,1998,147,-927,-780,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1998,1999,170,-690,-520,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,1999,2000,180,-920,-740,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2000,2001,170,-430,-260,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2001,2002,NA,NA,16,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2002,2003,NA,NA,20,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2003,2004,NA,NA,290,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2004,2005,NA,NA,-190,,NA,,,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2005,2006,271,-612,-360,,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2006,2007,144,-1225,-1182,,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2007,2008,93,-999,-905,,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2008,2009,157,-512,-351,,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2009,2010,170,-1102,-939,,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,WGMS (2013): GMBB No. 12 (2010-2011).,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2010,2011,196,-1544,-1339,,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,WGMS (2013): GMBB No. 12 (2010-2011).,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2011,2012,156,-1709,-1556,>715.0,0,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",WGMS (2015): GGCB No. 1 (2012-2013).,ELA above maximum elevation. Annual and seasonal balances are stratigrafically derived from spring measurements.,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2012,2013,199,-371,-172,>715.0,0,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",WGMS (2015): GGCB No. 1 (2012-2013).,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2013,2014,196,-355,-159,>715.0,0,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",WGMS (2017): GGCB No. 2 (2014-2015).,"Survey dates refer to spring surveys, from which Bw-2015 and Ba-2014 are derived.",ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2014,2015,184,-1332,-1148,>715.0,0,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",WGMS (2017): GGCB No. 2 (2014-2015).,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2015,2016,232,-1051,-792,>715.0,0,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2016,2017,347,-308,38,575,99,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2017,2018,302,-81,221,<526.0,100,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2018,2019,245,-661,-416,>715.0,0,David O. Burgess,"Natural Resources Canada, Ottawa, Canada",,"Due to COVID restrictions, visitation to any of the Canadian Arcitic glacier monitoring sites was not possible in the spring of 2020. Hence, the glaciological mass-balance had to be derived based on the spring surveys in 2019 [2019-04-11] and in 2021 [2021-05-17]. The balances for the hydrological years 2018/19 and 2019/2020 were estimated using the two-year balance [-1232 mm w.e.] and positive-degree-day sums for the two annual periods.",ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2019,2020,NA,NA,-807,>715.0,0,David O. Burgess,"Natural Resources Canada, Ottawa, Canada",,"Due to COVID restrictions, visitation to any of the Canadian Arcitic glacier monitoring sites was not possible in the spring of 2020. Hence, the glaciological mass-balance had to be derived based on the spring surveys in 2019 [2019-04-11] and in 2021 [2021-05-17]. The balances for the hydrological years 2018/19 and 2019/2020 were estimated using the two-year balance [-1232 mm w.e.] and positive-degree-day sums for the two annual periods.",ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2020,2021,286,-163,122,<526.0,100,David O. Burgess,"Natural Resources Canada, Ottawa, Canada",,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2021,2022,NA,NA,-1077,,NA,David O. Burgess,"Natural Resources Canada, Ottawa, Canada",,,ACN
CA,MELVILLE SOUTH ICE CAP,3690,75.4,-115,"Arctic Canada, North",Melville Island,2022,2023,NA,NA,-1032,,NA,David O. Burgess,"Natural Resources Canada, Ottawa, Canada",,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1960,1961,109,-306,-197,1323,33,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1961,1962,97,-456,-359,1510,22,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1962,1963,150,-106,44,744,82,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1963,1964,115,10,125,610,94,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1964,1965,87,-23,64,700,90,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1965,1966,104,-239,-135,1230,47,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1966,1967,151,-178,-27,1100,64,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1967,1968,112,-287,-175,,NA,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1968,1969,115,-290,-175,1368,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1969,1970,115,-76,39,910,81,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1970,1971,120,-189,-69,1167,52,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1971,1972,116,-14,102,920,83,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1972,1973,106,-201,-95,1200,50,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1973,1974,110,-187,-77,1199,49,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1974,1975,94,-163,-69,1092,58,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1975,1976,111,65,176,579,93,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1976,1977,134,-233,-99,1360,79,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1977,1978,107,-80,27,1000,67,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1978,1979,101,-62,39,920,79,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1979,1980,101,-158,-57,1130,67,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1980,1981,115,-261,-146,1300,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1981,1982,108,-203,-95,1240,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1982,1983,147,-42,105,840,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1983,1984,127,-158,-31,1140,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1984,1985,137,-245,-108,1220,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1985,1986,NA,NA,184,670,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1986,1987,144,-100,44,900,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1987,1988,86,-302,-216,1265,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1988,1989,113,-182,-69,1140,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1989,1990,144,-310,-166,1220,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1990,1991,84,-314,-230,1270,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1991,1992,139,-43,96,825,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1992,1993,103,-165,-62,1150,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1993,1994,62,-94,-32,1025,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1994,1995,87,-234,-147,1143,NA,,,"Data from Dyurgerov, M.(2002): [2, 3, 4, 5, 6, 10, 69, 70] For detailed reference information consult Dyurgerov's Appendix 1!",,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1995,1996,120,-201,-80,1280,NA,R. M. KOERNER,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1996,1997,134,-147,-13,1093,NA,R. M. KOERNER,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1997,1998,141,-417,-276,1300,NA,R. M. KOERNER,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1998,1999,84,-301,-217,1267,NA,R. M. KOERNER,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,1999,2000,99,-418,-320,1430,NA,R. M. KOERNER,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2000,2001,82,-641,-559,1570,NA,R. M. KOERNER,,WGMS (2007): GMBB No. 9 (2004-2005). WGMS (2008): FoG 2000-2005 (Vol. IX).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2001,2002,104,-125,-21,1106,NA,R. M. KOERNER,,WGMS (2007): GMBB No. 9 (2004-2005). WGMS (2008): FoG 2000-2005 (Vol. IX).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2002,2003,78,-216,-139,1229,NA,R. M. KOERNER,,WGMS (2007): GMBB No. 9 (2004-2005). WGMS (2008): FoG 2000-2005 (Vol. IX).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2003,2004,81,-112,46,1090,NA,R. M. KOERNER,,WGMS (2007): GMBB No. 9 (2004-2005). WGMS (2008): FoG 2000-2005 (Vol. IX).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2004,2005,133,-374,-262,1328,NA,R. M. KOERNER,,WGMS (2007): GMBB No. 9 (2004-2005). WGMS (2008): FoG 2000-2005 (Vol. IX).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2005,2006,151,-386,-242,1290,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2006,2007,86,-385,-294,1320,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2007,2008,89,-665,-577,1570,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2008,2009,126,-649,-523,1520,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2009,2010,118,-534,-417,1465,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,WGMS (2013): GMBB No. 12 (2010-2011).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2010,2011,81,-767,-683,1465,NA,D.O.BURGESS,NATURAL RESOURCES CANADA,WGMS (2013): GMBB No. 12 (2010-2011).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2011,2012,158,-658,-503,1605,11,D.O.BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",WGMS (2015): GGCB No. 1 (2012-2013).,Annual and seasonal balances are stratigrafically derived from spring measurements.,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2012,2013,177,-153,24,875,78,D.O.BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",WGMS (2015): GGCB No. 1 (2012-2013).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2013,2014,174,-408,-246,1381,27,D.O.BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",WGMS (2017): GGCB No. 2 (2014-2015).,"Survey dates refer to spring surveys, from which Bw-2015 and Ba-2014 are derived.",ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2014,2015,123,-518,-395,1554,13,D.O.BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",WGMS (2017): GGCB No. 2 (2014-2015).,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2015,2016,109,-593,-483,1470,19,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2016,2017,165,-319,-153,1250,43,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2017,2018,130,-84,46,930,74,D.O. BURGESS,"NATURAL RESOURCES CANADA, Ottawa, Canada",,,ACN
CA,DEVON ICE CAP NW,39,75.42,-83.25,"Arctic Canada, North",Devon Island,2018,2019,157,-641,-484,1600,6,David O. Burgess,"Natural Resources Canada, Ottawa, Canada",,"Due to COVID restrictions, visitation to any of the Canadian Arcitic glacier monitoring sites was not possible in the spring of 2020. Hence, the glaciological mass-balance had to be derived based on the spring surveys in 2019 [2019-04-18] and in 2021 [2021-05-05]. The balances for the hydrological years 2018/19 and 2019/2020 were estimated using the two-year balance [-1160 mm w.e.] and positive-degree-day sums for the two annual periods.",ACN
